date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:55	804/804	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2018:59:31%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/fonts.css	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/fonts.css	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:55	113588/113588	---M--	200	added ('OK')	application/x-font-truetype	date:Tue,%2028%20Aug%202018%2009:28:15%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/Eina03-Regular.ttf	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/Eina03-Regular.ttf	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/fonts.css?8853292958715006578)
20:42:55	250/250	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Sep%202018%2016:09:12%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/retange.png	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/retange.png	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:55	178/178	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Oct%202018%2008:33:13%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/dot.png	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/dot.png	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:55	280/280	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Sep%202018%2004:32:28%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/active_dot.png	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/active_dot.png	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:56	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:42:56%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/home-bg.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/home-bg.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:56	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:42:57%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/tv-bg.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/tv-bg.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:57	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:42:57%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/phone-bg.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/phone-bg.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:57	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:42:58%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/headphone-bg.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/megamenu/headphone-bg.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:58	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:42:58%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head01.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head01.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:42:58	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:42:59%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head02.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head02.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:43:00	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:01%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head03.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head03.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:43:01	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:01%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head04.jpg	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/images/banner/img-banner-head04.jpg	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:43:01	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:02%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/home6/testimonial-bg.png	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/home6/testimonial-bg.png	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:43:02	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:02%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/contact_bg.png	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/contact_bg.png	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:43:02	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:03%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/grid.png	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/grid.png	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:43:03	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:04%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/list.png	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/img/list.png	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/style.css?8853292958715006578)
20:43:14	485948/485948	---M--	200	added ('OK')	application/x-font-truetype	date:Tue,%2028%20Aug%202018%2009:28:15%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/Mind_Blowing_Alt.ttf	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/Mind_Blowing_Alt.ttf	(from http://cdn.shopify.com/s/files/1/0022/2819/1305/t/3/assets/fonts.css?8853292958715006578)
20:43:15	37946/37946	---MCZ	200	added ('OK')	application/atom+xml	date:Fri,%2019%20Oct%202018%2016:43:05%20GMT	https://zoa-store-demo.myshopify.com/collections/all.atom	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/all.atom	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:17	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/collections/all?page=2	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/all.a44658.delayed	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:18	1131/1131	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Sep%202018%2016:45:22%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/files/loglo_trans_center.png?v=1535510638	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/files/loglo_trans_center299e.png	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:20	76765/76765	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:43:19%20GMT	https://zoa-store-demo.myshopify.com/collections/vendors?q=Zoa%20-%20Minimalist%20Shopify%20Theme	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/vendorsf66b.html	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:20	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/collections/vendors?q=zoa-store-demo	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/vendors1183	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:21	61144/61144	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:21%20GMT	https://zoa-store-demo.myshopify.com/collections/manual	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/manual	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:22	61150/61150	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:22%20GMT	https://zoa-store-demo.myshopify.com/collections/best-selling	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/best-selling	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:23	61153/61153	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:23%20GMT	https://zoa-store-demo.myshopify.com/collections/title-ascending	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/title-ascending	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:23	61154/61154	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:24%20GMT	https://zoa-store-demo.myshopify.com/collections/title-descending	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/title-descending	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:24	61154/61154	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:24%20GMT	https://zoa-store-demo.myshopify.com/collections/price-descending	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/price-descending	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:25	61153/61153	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:43:25%20GMT	https://zoa-store-demo.myshopify.com/collections/price-ascending	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/price-ascending	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:25	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/created-ascending	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/created-ascending	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:26	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/created-descending	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/created-descending	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:26	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/products/baby-cutting-jeans	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/baby-cutting-jeans	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:27	17257/17257	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2007:57:55%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_2_92c05854-3c76-4824-b495-175dd19fd624.jpg?v=1534995102	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_2_92c05854-3c76-4824-b495-175dd19fd624275c.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:27	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/products/baby-hat	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/baby-hat	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:28	17032/17032	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:43:28%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_4_e433c93b-e09d-4c10-8c6b-a9cc4c6e9a2e.jpg?v=1534995140	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_4_e433c93b-e09d-4c10-8c6b-a9cc4c6e9a2e002e.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:29	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/products/baby-long-sheeve	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/baby-long-sheeve	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:29	7362/7362	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Oct%202018%2010:37:25%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_27af2fe3-cd95-41b6-bcbf-bb051e24cb7d.jpg?v=1534995170	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_27af2fe3-cd95-41b6-bcbf-bb051e24cb7df66b.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:30	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/products/baby-sneakers	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/baby-sneakers	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:30	15805/15805	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:44:36%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/Untitled-1.jpg?v=1535626747	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/Untitled-10165.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:30	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/products/baby-t-shirts	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/baby-t-shirts	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:31	11145/11145	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:44:37%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1_310b5fd4-b732-45f9-99d7-c388dd75b348.jpg?v=1534995079	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1_310b5fd4-b732-45f9-99d7-c388dd75b348a5f9.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:31	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/products/baby-totes	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/baby-totes	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:31	7037/7037	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:44:37%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_3_c11ef1a3-23be-402f-a64a-6abb3a67d19d.jpg?v=1534995124	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_3_c11ef1a3-23be-402f-a64a-6abb3a67d19dddbd.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:32	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/products/back-pack	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/back-pack	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:33	29341/29341	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Oct%202018%2018:51:35%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_11_2eb53c05-52de-45ac-b1e7-0e9df55fbc86.jpg?v=1535507980	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_11_2eb53c05-52de-45ac-b1e7-0e9df55fbc86c3ec.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:34	106310/106310	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:43:33%20GMT	https://zoa-store-demo.myshopify.com/products/brace-fun	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/brace-fun.html	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:34	16954/16954	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Oct%202018%2014:25:00%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_9c46a911-13a7-481d-8aae-519419df5758.jpg?v=1534995844	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_9c46a911-13a7-481d-8aae-519419df5758a3d0.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:34	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/products/cardigan	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/cardigan	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:35	19088/19088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:45:22%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_17.jpg?v=1535508093	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_17a4fd.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:35	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/products/casual-short	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/casual-short	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:37	30825/30825	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Oct%202018%2013:09:04%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_10.jpg?v=1534994887	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_107a52.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:37	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/products/dad-t-shirts	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/dad-t-shirts	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:38	29256/29256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:47:37%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_4db26a26-88a6-4ce3-bf5d-b8ac7f1689a8.jpg?v=1534994809	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_4db26a26-88a6-4ce3-bf5d-b8ac7f1689a85d49.jpg	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:38	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a09dfec-60a%22	https://zoa-store-demo.myshopify.com/collections/all?page=3	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/all9ba9	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:40	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:40%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/favicon.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/faviconc705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:41	103276/103276	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:43:39%20GMT	https://zoa-store-demo.myshopify.com/collections/all?page=4	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/allfdb0.html	(from https://zoa-store-demo.myshopify.com/collections/all)
20:43:41	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:41%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobilec705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:42	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:42%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_57x57.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_57x57c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:43	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:44%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_60x60.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_60x60c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:43	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:44%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_72x72.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_72x72c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:44	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:45%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_76x76.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_76x76c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:45	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:46%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_114x114.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_114x114c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:46	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:46%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_120x120.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_120x120c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:46	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:47%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_144x144.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_144x144c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:47	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:43:47%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_152x152.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/icon-for-mobile_152x152c705.png	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:48	28564/28564	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2006:08:10%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_grande.jpg?v=1535019202	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_grande98e6.jpg	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:48	11110/11110	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Oct%202018%2001:06:09%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/single_4_grande.jpg?v=1535019202	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/single_4_grande98e6.jpg	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:49	17460/17460	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:43:49%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/single_3_grande.jpg?v=1535019202	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/single_3_grande98e6.jpg	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:50	5175/5175	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:43:51%20GMT	https://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_medium.jpg?v=1535019202	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_5_medium98e6.jpg	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
20:43:51	54156/54156	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Oct%202018%2016:43:52%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/timber.scss.css?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/10/assets/timber.scssc705.css	(from https://zoa-store-demo.myshopify.com/products/win-shirts)
